animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
405387,1140769,5,78,宜蘭縣流浪動物中途之家,貓,混種貓                 ,N,SMALL,虎斑色,CHILD,N,F,柯林路,,OPEN,,,2025-05-13,2999-12-31,2025/05/13,2025/05/13,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1747117319223.png,,2025/05/13,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
404533,DAAAG1140506001,7,63,新竹縣動物保護教育園區,狗,混種犬          ,F,MEDIUM,黃色,ADULT,T,F,,,OPEN,114.5.14開放認養,,2025-05-14,2999-12-31,2025/05/13,2025/05/06,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1746605081132.png,,2025/05/13,新竹縣竹北市縣政五街192號,03-5519548
405386,1140768,5,78,宜蘭縣流浪動物中途之家,貓,混種貓                 ,N,SMALL,虎斑色,CHILD,N,F,柯林路,,OPEN,,,2025-05-13,2999-12-31,2025/05/13,2025/05/13,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1747117276598.png,,2025/05/13,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
405374,S140513-07,16,74,臺南市動物之家善化站,狗,混種犬          ,F,MEDIUM,黃色,ADULT,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-05-20,2999-12-31,,2025/05/13,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1747116718168.png,,,臺南市善化區昌隆里東勢寮1~19號,06-5832399
405372,S140513-06,16,74,臺南市動物之家善化站,狗,混種犬          ,F,MEDIUM,黑黃色,ADULT,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-05-20,2999-12-31,,2025/05/13,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1747116699666.png,,,臺南市善化區昌隆里東勢寮1~19號,06-5832399
405370,S140513-05,16,74,臺南市動物之家善化站,狗,混種犬          ,F,MEDIUM,黑色,ADULT,N,F,南勢里,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-05-20,2999-12-31,,2025/05/13,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1747116684454.png,,,臺南市善化區昌隆里東勢寮1~19號,06-5832399
405369,S140513-04,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黑黃色,ADULT,N,F,南勢里,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-05-20,2999-12-31,,2025/05/13,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1747116669601.png,,,臺南市善化區昌隆里東勢寮1~19號,06-5832399
405368,S140513-03,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黃色,ADULT,N,F,南勢里,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-05-20,2999-12-31,,2025/05/13,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1747116651152.png,,,臺南市善化區昌隆里東勢寮1~19號,06-5832399
405367,S140513-02,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黃色,ADULT,N,F,南勢里,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-05-20,2999-12-31,,2025/05/13,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1747116610241.png,,,臺南市善化區昌隆里東勢寮1~19號,06-5832399
405365,S140513-01,16,74,臺南市動物之家善化站,狗,混種犬          ,F,MEDIUM,黑色,ADULT,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-05-20,2999-12-31,,2025/05/13,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1747116591151.png,,,臺南市善化區昌隆里東勢寮1~19號,06-5832399
373630,AAAHG1130911004,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黃色,ADULT,T,F,五股疏洪一路,,OPEN,,,2024-09-19,2999-12-31,2025/05/13,2024/09/11,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1726025836173.png,,2025/05/13,新北市五股區外寮路9-9號,02-82925265
405382,1140767,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,M,SMALL,黑色,CHILD,N,F,慈航路,,OPEN,,,2025-05-13,2999-12-31,2025/05/13,2025/05/13,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1747116460922.png,,2025/05/13,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
391934,AAAHG1140126003,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,虎斑色,ADULT,T,F,信賢街大山公園,,OPEN,,,2025-01-26,2999-12-31,2025/05/13,2025/01/26,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1737860139754.png,,2025/05/13,新北市五股區外寮路9-9號,02-82925265
405381,1140766,5,78,宜蘭縣流浪動物中途之家,貓,混種貓                 ,N,SMALL,黑色,CHILD,N,F,成鳳路,,OPEN,,,2025-05-13,2999-12-31,2025/05/13,2025/05/13,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1747116409181.png,,2025/05/13,宜蘭縣五結鄉成興村利寶路60號,039602350分機620
405359,NAAAG1140513003,20,80,臺東縣動物收容中心,狗,混種犬          ,F,SMALL,棕白色,CHILD,N,F,紅葉國小,,OPEN,,,2025-05-13,2999-12-31,2025/05/13,2025/05/13,臺東縣動物收容中心,https://www.pet.gov.tw/upload/pic/1747112804317.png,,2025/05/13,臺東縣臺東市中華路4段999巷600號,089-362011
405358,NAAAG1140513002,20,80,臺東縣動物收容中心,狗,混種犬          ,F,MEDIUM,黃色,ADULT,N,F,紅葉國小,,OPEN,,,2025-05-13,2999-12-31,2025/05/13,2025/05/13,臺東縣動物收容中心,https://www.pet.gov.tw/upload/pic/1747112728318.png,,2025/05/13,臺東縣臺東市中華路4段999巷600號,089-362011
405296,DAAAG1140512005,7,63,新竹縣動物保護教育園區,狗,混種犬          ,M,SMALL,黑色,CHILD,F,F,,,OPEN,皮膚病治療中,,2025-05-12,2999-12-31,2025/05/13,2025/05/12,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1747106704993.png,,2025/05/13,新竹縣竹北市縣政五街192號,03-5519548
405297,DAAAG1140512006,7,63,新竹縣動物保護教育園區,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,F,F,,,OPEN,,,2025-05-12,2999-12-31,2025/05/13,2025/05/12,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1747111635545.png,,2025/05/13,新竹縣竹北市縣政五街192號,03-5519548
405299,DAAAG1140512008,7,63,新竹縣動物保護教育園區,狗,混種犬          ,F,MEDIUM,,ADULT,F,F,,,OPEN,,,2025-05-12,2999-12-31,2025/05/13,2025/05/12,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1747111178111.png,,2025/05/13,新竹縣竹北市縣政五街192號,03-5519548
405298,DAAAG1140512007,7,63,新竹縣動物保護教育園區,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,F,F,,,OPEN,,,2025-05-12,2999-12-31,2025/05/13,2025/05/12,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1747111060743.png,,2025/05/13,新竹縣竹北市縣政五街192號,03-5519548
405300,DAAAG1140512009,7,63,新竹縣動物保護教育園區,狗,混種犬          ,M,MEDIUM,黃白色,ADULT,F,F,,,OPEN,,,2025-05-12,2999-12-31,2025/05/13,2025/05/12,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1747110822824.png,,2025/05/13,新竹縣竹北市縣政五街192號,03-5519548
405350,DAAAG1140512010,7,63,新竹縣動物保護教育園區,貓,混種貓                 ,F,SMALL,三花色,CHILD,F,F,,,OPEN,眼睛感染治療中,,2025-05-12,2999-12-31,2025/05/13,2025/05/12,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1747110134131.png,,2025/05/13,新竹縣竹北市縣政五街192號,03-5519548
56666,107071314,2,49,臺北市動物之家,狗,混種犬          ,M,MEDIUM,虎斑色,ADULT,T,F,環南家禽屠宰場旁,,OPEN,「該動物暫時收容於原址，無開放參訪，如欲認養請填寫表單(https:reurl.ccOA6dry)，由專人與您聯絡預約互動時間。」無睪丸、皮膚病；動保案件已解列。,,2021-04-10,2999-12-31,2025/05/13,2018/07/13,臺北市動物之家,https://www.pet.gov.tw/upload/pic/cabadec7-a2a3-4272-b162-d219f8df633a.jpg,,2025/05/13,臺北市內湖區安美街191號,02-87913254
403286,QAAAG1140428001,4,48,基隆市寵物銀行,狗,混種犬          ,M,MEDIUM,黑色,ADULT,N,F,源遠路165,,OPEN,,,,2999-12-31,2025/05/13,2025/04/28,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/1745823740787.png,,2025/05/13,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148
405352,DAAAG1140512011,7,63,新竹縣動物保護教育園區,貓,混種貓                 ,F,SMALL,三花色,CHILD,F,F,,,OPEN,眼睛感染治療中,,2025-05-12,2999-12-31,2025/05/13,2025/05/12,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1747108835853.png,,2025/05/13,新竹縣竹北市縣政五街192號,03-5519548
391935,AAAHG1140126004,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,八里快速道路,,OPEN,,,2025-01-26,2999-12-31,2025/05/13,2025/01/26,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1737860245954.png,,2025/05/13,新北市五股區外寮路9-9號,02-82925265
381258,QAAAG1131107001,4,48,基隆市寵物銀行,狗,美國惡霸犬,F,MEDIUM,黑白色,ADULT,F,F,忠三路（85度C）,,OPEN,,,2025-03-01,2999-12-31,2025/05/13,2024/11/07,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/1730965349479.png,,2025/05/13,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148
394962,QAAAG1140222001,4,48,基隆市寵物銀行,狗,混種犬          ,N,MEDIUM,黑棕色,ADULT,N,F,基金一路208巷,,OPEN,,,2025-05-07,2999-12-31,2025/05/13,2025/02/22,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/1740291762433.png,,2025/05/13,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148
396762,QAAAG1140307001,4,48,基隆市寵物銀行,狗,混種犬          ,M,MEDIUM,白色,ADULT,N,F,武訓街,,OPEN,,,2025-03-11,2999-12-31,2025/05/13,2025/03/07,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/1741327845619.png,,2025/05/13,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148
346173,CAAAG1130216001,6,61,桃園市動物保護教育園區,狗,柴犬                  ,F,SMALL,白色,ADULT,F,F,大崗里新興街,,OPEN,,,2024-02-23,2999-12-31,2025/05/13,2024/02/16,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1708043704867.png,,2025/05/13,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
404835,QAAAG1140508001,4,48,基隆市寵物銀行,狗,混種犬          ,F,MEDIUM,黑黃色,ADULT,T,F,,,OPEN,不擬續養原因:家中小孩對狗毛過敏 以及犬隻對貓具有攻擊性,,2025-05-08,2999-12-31,2025/05/13,2025/05/08,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/1746685610655.png,,2025/05/13,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148
373431,QAAAG1130910001,4,48,基隆市寵物銀行,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,南榮路243巷46號,,OPEN,,,2025-01-15,2999-12-31,2025/05/13,2024/09/02,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/1725935686750.png,,2025/05/13,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148
366807,QAAAG1130718001,4,48,基隆市寵物銀行,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,大華二路2-2號(灰渣場),,OPEN,,,2025-03-12,2999-12-31,2025/05/13,2024/07/18,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/1721285493306.png,,2025/05/13,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148
356016,QAAAG1130501005,4,48,基隆市寵物銀行,狗,混種犬          ,M,BIG,黑色,ADULT,F,F,仁愛區龍安街198巷,,OPEN,,,2024-06-13,2999-12-31,2025/05/13,2024/05/01,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/1714523715575.png,,2025/05/13,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148
405295,DAAAG1140512004,7,63,新竹縣動物保護教育園區,貓,混種貓                 ,F,MEDIUM,黑色,ADULT,F,F,,,OPEN,,,2025-05-12,2999-12-31,2025/05/12,2025/05/12,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1747061571256.png,,2025/05/12,新竹縣竹北市縣政五街192號,03-5519548
401035,QAAAG1140410001,4,48,基隆市寵物銀行,狗,混種犬          ,M,MEDIUM,黃色,ADULT,T,F,過港路301號,,OPEN,咬人入所,,2025-05-07,2999-12-31,2025/05/13,2025/04/10,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/1744264620154.png,,2025/05/13,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148
405209,AAAHG1140512005,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,林口忠福路606號,,OPEN,,,2025-05-25,2999-12-31,2025/05/13,2025/05/12,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1747028317014.png,,2025/05/13,新北市五股區外寮路9-9號,02-82925265
405339,CAAAG1140513004,6,61,桃園市動物保護教育園區,貓,混種貓                 ,F,SMALL,黑色,CHILD,N,F,笨港里文福路,,OPEN,,,2025-05-13,2999-12-31,2025/05/13,2025/05/13,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1747104725828.png,,2025/05/13,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
405337,CAAAG1140513003,6,61,桃園市動物保護教育園區,貓,混種貓                 ,F,SMALL,黑色,CHILD,N,F,笨港里文福路,,OPEN,,,2025-05-13,2999-12-31,2025/05/13,2025/05/13,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1747104528524.png,,2025/05/13,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
405333,CAAAG1140513002,6,61,桃園市動物保護教育園區,貓,混種貓                 ,F,SMALL,黃色,CHILD,N,F,笨港里文福路,,OPEN,,,2025-05-13,2999-12-31,2025/05/13,2025/05/13,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1747104221909.png,,2025/05/13,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
405332,CAAAG1140513001,6,61,桃園市動物保護教育園區,貓,混種貓                 ,M,SMALL,黃色,CHILD,N,F,笨港里文福路,,OPEN,,,2025-05-13,2999-12-31,2025/05/13,2025/05/13,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1747103730485.png,,2025/05/13,桃園市新屋區永興里3鄰藻礁路1668號,03-4861760
400220,AAAHG1140402004,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,虎斑色,ADULT,T,F,光華路132巷,,OPEN,,,2025-04-02,2999-12-31,2025/05/13,2025/04/02,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1743567242461.png,,2025/05/13,新北市五股區外寮路9-9號,02-82925265
405331,GAAAG1140513001,11,69,彰化縣流浪狗中途之家,狗,混種犬          ,M,SMALL,黑色,CHILD,N,F,員水路排水溝,,OPEN,,,2025-05-13,2999-12-31,2025/05/13,2025/05/13,彰化縣流浪狗中途之家,https://www.pet.gov.tw/upload/pic/1747103784068.png,,2025/05/13,彰化縣員林市大峰里阿寶巷426號(大門入口請由彰化縣芬園鄉大彰路一段875巷進入走到底),04-8590638
394880,AAAHG1140222001,3,58,新北市五股區公立動物之家,狗,混種犬          ,F,MEDIUM,黃白色,ADULT,N,F,蘆洲復興路345巷15號,,OPEN,,,2025-03-07,2999-12-31,2025/05/13,2025/02/22,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1740192906896.png,,2025/05/13,新北市五股區外寮路9-9號,02-82925265
401621,QAAAG1140415001,4,48,基隆市寵物銀行,貓,混種貓                 ,M,SMALL,虎斑色,ADULT,T,F,仁一路303巷5號,,OPEN,預計5月26日 TNVR 原地回置,,2025-05-13,2999-12-31,2025/05/13,2025/04/15,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/1744704591028.png,,2025/05/13,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148
405324,QAAAG1140513001,4,48,基隆市寵物銀行,貓,混種貓                 ,N,SMALL,黃白色,CHILD,N,F,基金三路,,OPEN,,,2025-05-13,2999-12-31,2025/05/13,2025/05/12,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/1747100033870.png,,2025/05/13,基隆市七堵區大華三路45-12號(欣欣安樂園旁),02-24560148
405321,HAAAG1140512797,12,70,南投縣公立動物收容所,狗,混種犬          ,M,MEDIUM,黃色,ADULT,T,F,光華路,,OPEN,,,2025-05-12,2999-12-31,2025/05/13,2025/05/12,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1747099703036.png,,2025/05/13,南投縣南投市嶺興路36-1號,049-2225440
366006,EAAAG1130713013,9,96,苗栗縣動物保護教育園區,狗,混種犬          ,M,BIG,黑棕色,ADULT,T,F,南庄鄉員林村,,OPEN,,,2024-08-09,2999-12-31,2025/05/13,2024/07/11,苗栗縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1720833144085.png,,2025/05/13,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https:／／goo.gl/maps/Bd4sckpEPsrof7Qb8),037-558228
392306,EAAAG1140205008,9,96,苗栗縣動物保護教育園區,狗,混種犬          ,M,BIG,黑棕色,ADULT,T,F,造橋鄉談文村,,OPEN,,,2025-02-27,2999-12-31,2025/05/13,2025/02/05,苗栗縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1738738534772.png,,2025/05/13,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https:／／goo.gl/maps/Bd4sckpEPsrof7Qb8),037-558228
405307,NAAAG1140513001,20,80,臺東縣動物收容中心,貓,混種貓                 ,F,MEDIUM,虎斑色,ADULT,N,F,,,OPEN,,,2025-05-13,2999-12-31,,2025/05/13,臺東縣動物收容中心,https://www.pet.gov.tw/upload/pic/1747098164408.png,,,臺東縣臺東市中華路4段999巷600號,089-362011
383203,EAAAG1131120026,9,96,苗栗縣動物保護教育園區,狗,混種犬          ,M,BIG,棕色,ADULT,T,F,頭屋鄉鳴鳳村,,OPEN,,,2024-12-05,2999-12-31,2025/05/13,2024/11/19,苗栗縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1732089328833.png,,2025/05/13,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https:／／goo.gl/maps/Bd4sckpEPsrof7Qb8),037-558228
388496,EAAAG1131231027,9,96,苗栗縣動物保護教育園區,狗,混種犬          ,M,BIG,黑棕色,ADULT,N,F,卓蘭鎮坪林里,,OPEN,,,2025-01-13,2999-12-31,2025/05/13,2024/12/27,苗栗縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1735629291647.png,,2025/05/13,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https:／／goo.gl/maps/Bd4sckpEPsrof7Qb8),037-558228
392722,EAAAG1140208008,9,96,苗栗縣動物保護教育園區,狗,混種犬          ,F,BIG,黃色,ADULT,T,F,泰安鄉錦水村,,OPEN,,,2025-03-20,2999-12-31,2025/05/13,2025/02/08,苗栗縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1739167423167.png,,2025/05/13,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https:／／goo.gl/maps/Bd4sckpEPsrof7Qb8),037-558228
404764,DAAAG1140508003,7,63,新竹縣動物保護教育園區,貓,混種貓                 ,M,MEDIUM,黃白色,ADULT,T,F,,,OPEN,,,2025-05-08,2999-12-31,2025/05/08,2025/05/08,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1746755033568.png,,2025/05/08,新竹縣竹北市縣政五街192號,03-5519548
405294,DAAAG1140512003,7,63,新竹縣動物保護教育園區,狗,混種犬          ,F,MEDIUM,黑色,ADULT,F,F,,,OPEN,,,2025-05-12,2999-12-31,2025/05/12,2025/05/12,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1747062541086.png,,2025/05/12,新竹縣竹北市縣政五街192號,03-5519548
405293,DAAAG1140512002,7,63,新竹縣動物保護教育園區,狗,混種犬          ,M,MEDIUM,黃色,ADULT,T,F,,,OPEN,右臀部外傷治療中,,2025-05-12,2999-12-31,2025/05/12,2025/05/12,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1747061920906.png,,2025/05/12,新竹縣竹北市縣政五街192號,03-5519548
404749,DAAAG1140508002,7,63,新竹縣動物保護教育園區,貓,混種貓                 ,M,MEDIUM,虎斑色,ADULT,T,F,,,OPEN,臍赫尼亞已手術修復,,2025-05-08,2999-12-31,2025/05/08,2025/05/08,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1746671399440.png,,2025/05/08,新竹縣竹北市縣政五街192號,03-5519548
